# time_s,x_m,y_m,psi_rad,kappa_rad,vx_mps,ax_mps2
16.250000,0.029642,-2.209413,2.170439,-0.132273,2.464456,-1.588400
16.300000,-0.023590,-2.130453,2.157328,-0.143081,2.398973,-1.456327
16.350000,-0.075741,-2.050776,2.143196,-0.153825,2.337930,-1.351443
16.400000,-0.126720,-1.970343,2.128053,-0.164347,2.279978,-1.253275
16.450000,-0.176434,-1.889123,2.111903,-0.174759,2.224692,-1.152984
16.500000,-0.224789,-1.807087,2.094748,-0.185361,2.172337,-1.050984
16.550000,-0.271688,-1.724210,2.076577,-0.196243,2.123235,-0.959745
16.600000,-0.317029,-1.640471,2.057366,-0.207283,2.077715,-0.902590
16.650000,-0.360710,-1.555853,2.037107,-0.218313,2.035039,-0.885503
16.700000,-0.402622,-1.470346,2.015812,-0.229121,1.993158,-0.892306
16.750000,-0.442659,-1.383946,1.993482,-0.239799,1.950436,-0.899756
16.800000,-0.480711,-1.296653,1.970097,-0.250931,1.906047,-0.875584
16.850000,-0.516664,-1.208475,1.945602,-0.263071,1.860363,-0.809380
16.900000,-0.550391,-1.119424,1.919879,-0.276614,1.816127,-0.738527
16.950000,-0.581761,-1.029513,1.892811,-0.291593,1.775278,-0.671926
17.000000,-0.610620,-0.938766,1.864328,-0.307087,1.736674,-0.522126
17.050000,-0.636815,-0.847215,1.834391,-0.322166,1.700881,-0.244300
17.100000,-0.660193,-0.754905,1.803057,-0.336478,1.676839,-0.014959
17.150000,-0.680609,-0.661894,1.770470,-0.349164,1.671823,0.003818
17.200000,-0.697949,-0.568262,1.737108,-0.356137,1.674943,-0.018266
17.250000,-0.712123,-0.474099,1.703550,-0.353336,1.672658,0.144305
17.300000,-0.723145,-0.379514,1.670369,-0.343792,1.672133,0.389578
17.350000,-0.731074,-0.284620,1.638091,-0.333074,1.687332,0.502917
17.400000,-0.735985,-0.189521,1.606856,-0.322906,1.715069,0.493014
17.450000,-0.737971,-0.094317,1.576596,-0.312910,1.743402,0.484468
17.500000,-0.737119,0.000905,1.547282,-0.302922,1.769142,0.512946
17.550000,-0.733523,0.096063,1.518916,-0.292946,1.795327,0.550526
17.600000,-0.727274,0.191083,1.491495,-0.283025,1.823288,0.583885
17.650000,-0.718466,0.285901,1.465011,-0.273230,1.852660,0.614513
17.700000,-0.707195,0.380458,1.439454,-0.263577,1.883151,0.645338
17.750000,-0.693555,0.474702,1.414812,-0.254015,1.914641,0.680309
17.800000,-0.677638,0.568589,1.391078,-0.244517,1.947162,0.721130
17.850000,-0.659541,0.662080,1.368242,-0.235095,1.980967,0.765924
17.900000,-0.639355,0.755143,1.346300,-0.225754,2.016256,0.813742
17.950000,-0.617173,0.847750,1.325245,-0.216479,2.053072,0.866137
18.000000,-0.593087,0.939880,1.305070,-0.207257,2.091482,0.924569
18.050000,-0.567187,1.031518,1.285771,-0.198083,2.131655,0.989448
18.100000,-0.539563,1.122650,1.267343,-0.188955,2.173771,1.061182
18.150000,-0.510304,1.213271,1.249781,-0.179868,2.218000,1.140792
18.200000,-0.479498,1.303377,1.233084,-0.170818,2.264518,1.229444
